zipcode,population,poverty_rate,median_income,median_gross_rent,rent_burden
48374,18125,0.02306206896551724,179940,580,0.003223296654440369
48375,23933,0.034471232189863366,110666,2782,0.025138705654853342
48377,19083,0.056332861709374835,78433,4564,0.05818979256180434
48380,7750,0.04825806451612903,131368,30,0.00022836611655806588
48381,13573,0.06542400353643263,98586,961,0.009747834378106425
48382,23765,0.04485588049652851,129000,648,0.005023255813953489
48383,13093,0.11456503475139387,95182,366,0.003845264861003131
48386,18043,0.0923904007094164,88119,1210,0.013731431359865636
48390,23854,0.06921271065649368,84172,2899,0.034441381932234
48393,19975,0.08320400500625783,70786,4251,0.06005424801514424
48401,1289,0.19937936384794414,60039,127,0.002115291727044088
48410,114,0.03508771929824561,53750,11,0.00020465116279069767
48411,30,0.0,-666666666,0,-0.0
48412,5720,0.08968531468531468,77000,134,0.0017402597402597403
48413,7445,0.10517125587642713,53267,764,0.014342838905889199
48414,2837,0.09094113500176243,77266,75,0.0009706727409209743
48415,9013,0.0661267058692999,79535,488,0.006135663544351543
48416,5291,0.13135513135513135,64153,319,0.004972487646719561
48417,2382,0.08942065491183879,67938,65,0.0009567546880979717
48418,4408,0.04764065335753176,76406,98,0.0012826217836295578
48419,2196,0.075591985428051,56898,119,0.0020914619143027873
48420,21019,0.11313573433560112,62934,1644,0.026122604633425493
48421,6592,0.06614077669902912,68578,194,0.0028288955641751
48422,6005,0.11756869275603664,59347,491,0.008273375233794462
48423,33601,0.11062170768727121,63715,4926,0.07731303460723535
48426,1280,0.28203125,57407,57,0.0009929102722664484
48427,2899,0.18178682304242844,57411,252,0.004389402727700266
48428,5556,0.05759539236861051,96417,177,0.0018357758486573944
48429,8428,0.08258186995728524,57874,746,0.012890071534713343
48430,38929,0.07719181073235891,93613,2897,0.030946556567998034
48432,536,0.10261194029850747,56607,33,0.0005829667708940591
48433,25824,0.10815520446096655,78388,1426,0.01819155993264275
48434,132,0.23484848484848486,42500,17,0.0004
48435,2589,0.09424488219389726,82083,51,0.00062132232009064
48436,4139,0.06499154385117178,90294,92,0.0010188938356922941
48437,348,0.0,39205,90,0.002295625557964545
48438,7511,0.041805352150179734,100605,88,0.0008747080165001739
48439,52012,0.055314158271168194,86151,5271,0.06118327123306752
48440,114,0.03508771929824561,103947,18,0.00017316517071199746
48441,3979,0.11409901985423473,50353,301,0.005977796754910333
48442,22416,0.08824054246966452,75493,2039,0.027009126673996263
48444,9525,0.15149606299212598,71359,932,0.01306072114239269
48445,1169,0.11804961505560307,55089,79,0.001434043093902594
48446,30693,0.12084188577200013,66787,2428,0.03635438034348002
48449,2972,0.18842530282637954,57616,147,0.0025513746181616216
48450,4503,0.19253830779480346,49899,448,0.008978135834385458
48451,15416,0.04618578100674624,94976,379,0.003990481805929919
48453,4991,0.18934081346423562,48250,557,0.011544041450777202
48454,1162,0.10843373493975904,57772,43,0.0007443051997507443
48455,7953,0.03923047906450396,95966,227,0.00236542108663485
48456,728,0.0989010989010989,56583,40,0.0007069261085485039
48457,8876,0.18995042812077512,62456,598,0.009574740617394646
48458,19109,0.20199905803548066,43830,2631,0.06002737850787132
48460,2689,0.08218668650055783,79185,147,0.0018564121992801668
48461,7889,0.09937888198757763,74695,385,0.005154294129459803
48462,12803,0.04225572131531672,99950,278,0.002781390695347674
48463,4440,0.07162162162162163,69600,175,0.002514367816091954
48464,1999,0.09804902451225612,59205,62,0.001047208850603834
48465,553,0.11392405063291139,69135,30,0.00043393360815795185
48466,1501,0.06129247168554297,53304,74,0.0013882635449497223
48467,2286,0.11767279090113736,51875,211,0.004067469879518072
48468,1266,0.11532385466034756,58929,42,0.000712722089293896
48469,1295,0.14826254826254825,51510,113,0.0021937487866433704
48470,579,0.11226252158894647,53472,39,0.0007293536804308797
48471,5613,0.12756101906288972,55613,760,0.013665869490946362
48472,1403,0.15538132573057734,60521,86,0.0014209943655921085
48473,22586,0.05565394492163287,74425,1426,0.01916022841787034
48475,2613,0.12399540757749714,61333,113,0.001842401317398464
48476,604,0.10596026490066225,75568,6,7.939868727503705e-05
48502,1323,0.0710506424792139,51406,123,0.0023927168034859744
48503,22891,0.3146651522432397,36477,4945,0.13556487649751897
48504,23941,0.3084248778246523,38472,4110,0.10683094198378042
48505,17809,0.3844685271491942,31950,3530,0.11048513302034428
48506,24837,0.24765470870072875,43630,2923,0.06699518679807472
48507,29357,0.23708144565180367,44675,5225,0.11695579182988249
48509,9354,0.1461406884755185,63125,556,0.008807920792079208
48519,8577,0.09222338813104815,60722,1095,0.018033002865518264
48529,8164,0.31185693287604116,34044,1595,0.04685113382681236
48532,20531,0.15800496809702402,52377,3598,0.06869427420432633
48601,32172,0.3170458784035807,36845,4790,0.1300040711086986
48602,27575,0.2811967361740707,44939,4296,0.09559625269810187
48603,28426,0.1368113698726518,61881,4433,0.07163749777799325
48604,11793,0.23827694394980073,52285,1007,0.019259825953906472
48607,1676,0.20883054892601433,43438,423,0.00973801740411621
48609,12339,0.1199448901855904,76669,606,0.007904107266300591
48610,3270,0.19051987767584097,51331,136,0.002649471079854279
48611,6135,0.06601466992665037,78488,473,0.006026398939965345
48612,8382,0.13373896444762587,52346,559,0.010678943949872005
48613,1039,0.1472569778633301,49833,40,0.0008026809543876548
48614,978,0.14008179959100203,54286,49,0.0009026268282798512
48615,2817,0.10543130990415335,62768,208,0.003313790466479735
48616,7486,0.1032594175794817,59552,621,0.010427861364857604
48617,9526,0.1641822380852404,56585,756,0.013360431209684545
48618,4912,0.11685667752442996,56020,316,0.005640842556229918
48619,454,0.05066079295154185,44596,18,0.0004036236433760875
48620,146,0.0,64688,0,0.0
48621,1065,0.14647887323943662,51389,91,0.0017708069820389577
48622,5996,0.2028018679119413,55976,333,0.0059489781334857795
48623,15098,0.04497284408530931,91964,622,0.006763516158496803
48624,16480,0.14775485436893204,54383,750,0.013791074416637553
48625,12962,0.2508100601758988,41045,698,0.01700572542331587
48626,5899,0.08865909476182404,81699,171,0.002093048874527228
48627,129,0.0,67750,0,0.0
48628,1958,0.054647599591419814,83333,42,0.000504002016008064
48629,7691,0.17435964113899363,50948,626,0.012287037763994662
48630,70,0.0,69083,0,0.0
48631,3924,0.06269113149847094,75100,422,0.005619174434087883
48632,5028,0.21380270485282418,49722,178,0.0035799042677285707
48633,129,0.10852713178294573,45556,0,0.0
48634,4613,0.06806850205939735,72284,104,0.0014387692988766531
48635,1608,0.138681592039801,54583,50,0.0009160361284649066
48636,852,0.07981220657276995,58750,8,0.00013617021276595746
48637,3104,0.15753865979381443,61100,120,0.0019639934533551553
48638,12157,0.11186970469688245,60262,1975,0.03277355547442833
48640,32723,0.109800446169361,76693,3468,0.045219250779080226
48642,33483,0.0788459815428725,75798,3407,0.044948415525475606
48647,4256,0.1400375939849624,47500,268,0.0056421052631578945
48649,1309,0.08785332314744079,63587,36,0.0005661534590403699
48650,6462,0.09377901578458682,69161,248,0.003585835948005379
48651,4369,0.22751201647974365,41990,520,0.01238390092879257
48652,1974,0.06534954407294832,73000,24,0.00032876712328767124
48653,9885,0.1084471421345473,61201,537,0.008774366431921046
48654,2446,0.18274734260016354,45119,160,0.0035461778851481637
48655,5773,0.09284600727524683,63947,271,0.004237884498099989
48656,3785,0.20079260237780713,39000,349,0.008948717948717948
48657,7506,0.15520916600053292,67414,440,0.006526834188744178
48658,4803,0.12096606287736832,49770,459,0.00922242314647378
48659,2643,0.10972379871358305,56279,126,0.002238845750635228
48661,10538,0.13294742835452647,56349,980,0.01739161298337149
48662,1293,0.12219644238205724,65270,48,0.0007354067718706909
48701,1268,0.08990536277602523,58239,91,0.0015625268291007744
48703,2964,0.16497975708502025,54356,208,0.003826624475678858
48705,423,0.1867612293144208,47917,5,0.00010434710019408561
48706,39182,0.160150068909193,58211,4140,0.07112057858480356
48708,25857,0.22125536605174614,47024,3568,0.07587614834977884
48710,0,,-666666666,0,-0.0
48720,1116,0.18996415770609318,47344,43,0.000908246029063873
48721,420,0.15714285714285714,56000,0,0.0
48722,3264,0.10600490196078431,61651,132,0.002141084491735738
48723,12389,0.16369359916054566,56116,1019,0.018158813885522845
48724,796,0.7902010050251256,31391,221,0.007040234462106974
48725,1910,0.07801047120418848,58153,129,0.00221828624490568
48726,5733,0.11180882609454038,62232,392,0.006299010155546986
48727,984,0.14329268292682926,58333,42,0.0007200041143092246
48728,302,0.28807947019867547,44821,15,0.0003346645545614779
48729,1478,0.10487144790257104,57813,61,0.001055126009720997
48730,4586,0.11513301351940688,47009,605,0.01286987598119509
48731,1477,0.12254570074475288,51346,167,0.003252444202080006
48732,11204,0.14985719385933596,52104,1589,0.030496698909872562
48733,1573,0.11125238397965671,50000,120,0.0024
48734,7425,0.031380471380471384,85176,904,0.010613318305625999
48735,981,0.12232415902140673,64444,49,0.0007603500713798026
48737,1214,0.2644151565074135,33835,92,0.0027190778779370476
48738,1036,0.1833976833976834,59028,45,0.0007623500711526733
48739,3592,0.125,43774,126,0.002878420980490702
48740,2457,0.14977614977614978,51695,123,0.002379340361737112
48741,2043,0.12971120900636318,59327,104,0.0017529961063259562
48742,1611,0.10986964618249534,51250,111,0.002165853658536585
48743,38,0.47368421052631576,2499,3,0.0012004801920768306
48744,4326,0.12020342117429496,55116,149,0.002703389215472821
48745,1416,0.17231638418079095,41667,115,0.0027599779201766387
48746,8090,0.08912237330037083,63980,344,0.005376680212566427
48747,1720,0.06918604651162791,76350,49,0.000641781270464964
48748,1438,0.14881780250347706,52708,59,0.00111937466798209
48749,1311,0.11670480549199085,49180,42,0.0008540056933712891
48750,9024,0.18617021276595744,41437,989,0.023867557979583464
48754,973,0.1747173689619733,69083,35,0.000506636943965954
48755,2825,0.07362831858407079,58750,232,0.003948936170212766
48756,3956,0.2462082912032356,39115,310,0.007925348331842004
48757,3713,0.08106652302720173,72539,218,0.003005279918388729
48759,3506,0.10867084997147747,54093,269,0.004972917013291923
48760,1342,0.10432190760059612,55167,37,0.0006706908115358819
48761,867,0.1245674740484429,42480,47,0.0011064030131826743
48762,1069,0.11786716557530402,62563,19,0.00030369387657241503
48763,4943,0.10054622698765932,57011,253,0.004437740085246707
48765,554,0.148014440433213,45583,14,0.00030713204484127853
48766,1319,0.2001516300227445,49688,69,0.0013886652712928676
48767,2075,0.0655421686746988,71023,128,0.001802233079424975
48768,9111,0.1265503237844364,58539,598,0.010215411947590495
48770,1826,0.1774370208105148,47619,118,0.002478002478002478
48801,13621,0.15064973203142207,53601,1465,0.02733157963470831
48806,1794,0.21739130434782608,57083,136,0.002382495664208258
48807,787,0.07115628970775095,58333,39,0.0006685752490014229
48808,6519,0.06304647952139898,83131,754,0.009070022013448654
48809,11112,0.12239020878329733,63424,1115,0.017580095862764884
48811,7425,0.08606060606060606,61382,438,0.007135642370727575
48813,20165,0.07572526655095463,77111,1469,0.019050459726887216
48815,2254,0.05634427684117125,79360,79,0.0009954637096774193
48816,347,0.0,46397,162,0.003491605060672026
48817,5586,0.09595417114214107,59043,700,0.011855766136544552
48818,2395,0.1336116910229645,57768,117,0.0020253427503115914
48819,2426,0.030915086562242376,88849,63,0.0007090681943522155
48820,18046,0.034079574420924304,99570,1139,0.01143918851059556
48821,6127,0.03394809858005549,97939,110,0.0011231480819693892
48822,2469,0.03969218307006885,92917,15,0.00016143439844161993
48823,49713,0.30267736809285295,49302,11736,0.2380430814165754
48824,1969,0.0,-666666666,0,-0.0
48825,10855,0.0,-666666666,0,-0.0
48827,15999,0.061003812738296144,74866,924,0.012342051131354687
48829,3434,0.1648223645894001,52694,327,0.006205640110828557
48831,3307,0.10523132748714847,60395,158,0.0026161106051825482
48832,1276,0.13087774294670845,61974,40,0.0006454319553361087
48834,2159,0.10189902732746642,62862,136,0.0021634691864719545
48835,2580,0.021705426356589147,77557,92,0.0011862243253349149
48836,14779,0.05683740442519791,79765,707,0.0088635366388767
48837,19913,0.03595641038517551,90215,1610,0.017846256165826083
48838,18043,0.11943690073712797,62355,1772,0.02841792959666426
48840,12611,0.0639124573784791,72132,2374,0.03291188376864637
48841,713,0.08555399719495091,66125,44,0.0006654064272211721
48842,21194,0.11229593281117298,82844,3068,0.0370334604799382
48843,46734,0.04760987717721573,89542,4175,0.046626164258113514
48845,981,0.15188583078491336,58155,38,0.0006534261886338234
48846,22038,0.12678101461112623,64111,2119,0.03305205035017392
48847,5599,0.13466690480442936,61809,467,0.007555533983724053
48848,7705,0.1255029201817002,89567,358,0.003997007826543258
48849,5789,0.07030575228882363,78878,309,0.003917442125814549
48850,4657,0.11359244148593516,63188,317,0.005016775337089321
48851,2307,0.1400086692674469,64315,100,0.0015548472362590376
48852,166,0.1746987951807229,41250,10,0.00024242424242424242
48853,740,0.34324324324324323,52500,79,0.0015047619047619048
48854,19502,0.06040406112193621,85599,1447,0.01690440308882113
48855,16367,0.03452068185983992,94762,850,0.008969840231316351
48856,879,0.03981797497155859,85536,62,0.0007248410026187803
48857,3489,0.11550587560905703,76583,175,0.002285102437877858
48858,43036,0.2660098522167488,47228,8726,0.1847632760226984
48859,2395,0.013778705636743214,-666666666,10,-1.5000000015e-08
48860,1601,0.08994378513429106,65375,147,0.002248565965583174
48861,1839,0.057096247960848286,87426,42,0.0004804062864594057
48862,25,0.0,-666666666,0,-0.0
48864,23359,0.08095380795410763,105883,3367,0.03179925011569374
48865,1918,0.18039624608967675,61103,126,0.0020620918776492153
48866,4357,0.08721597429423915,64722,271,0.004187138839961683
48867,27154,0.11361125432717095,56695,3158,0.05570156098421378
48870,214,0.16822429906542055,31799,4,0.00012579011918613793
48871,2232,0.07840501792114696,73313,156,0.002127862725573909
48872,6241,0.11248197404262138,73669,484,0.006569927649350473
48873,1402,0.037089871611982884,87143,30,0.00034426173071847423
48874,185,0.07027027027027027,71310,0,0.0
48875,10899,0.03238829250389944,89513,932,0.01041189547886899
48876,4602,0.11603650586701435,69628,528,0.007583156201528121
48877,1967,0.1759023894255211,55324,80,0.0014460270407056612
48878,1510,0.10529801324503311,53667,107,0.001993776436171204
48879,18607,0.109367442360402,77321,1217,0.015739579157020733
48880,10026,0.05834829443447038,55597,423,0.007608324190154145
48881,5521,0.06593008512950553,77646,318,0.004095510393323546
48883,6692,0.09952181709503885,67255,315,0.004683666641885362
48884,5009,0.1127969654621681,61830,122,0.0019731521914928027
48885,1108,0.04422382671480144,66442,18,0.0002709129767315854
48886,1621,0.0999383096853794,68977,47,0.0006813865491395683
